31   (line 867) INFO  MolSim - RDF 0.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 0) (40, 0) (41, 0) (42, 0) (43, 0) (44, 0) (45, 0) (46, 0) (47, 0) (48, 0) (49, 2638.24) (50, 4358.69) (51, 0) (52, 0) (53, 0) (54, 0) (55, 0) (56, 0) (57, 0) (58, 0) (59, 0) (60, 0) (61, 0) (62, 0) (63, 0) (64, 0) (65, 0) (66, 0) (67, 0) (68, 0) (69, 0) (70, 6189.97) (71, 0) (72, 0) (73, 0) (74, 0) (75, 0) (76, 0) (77, 0) (78, 0) (79, 0) (80, 0) (81, 0) (82, 0) (83, 0) (84, 0) (85, 0) (86, 2398.58) (87, 0) (88, 0) (89, 0) (90, 0) (91, 0) (92, 0) (93, 0) (94, 0) (95, 0) (96, 0) (97, 0) (98, 0) (99, 574.218) 
155268 (line 867) INFO  MolSim - RDF 80.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 5.29471) (39, 13.4134) (40, 74.9605) (41, 139.745) (42, 324.427) (43, 331.803) (44, 482.193) (45, 384.149) (46, 452.497) (47, 584.378) (48, 441.528) (49, 414.26) (50, 457.514) (51, 409.342) (52, 497.355) (53, 382.966) (54, 375.207) (55, 446.74) (56, 429.427) (57, 417.786) (58, 375.341) (59, 352.485) (60, 381.669) (61, 336.158) (62, 348.927) (63, 351) (64, 325.109) (65, 344.528) (66, 333.061) (67, 253.789) (68, 215.769) (69, 236.144) (70, 208.438) (71, 161.197) (72, 176.69) (73, 159.324) (74, 176.287) (75, 118.409) (76, 91.1943) (77, 83.1937) (78, 84.484) (79, 68.2984) (80, 46.8303) (81, 50.8084) (82, 51.506) (83, 76.5453) (84, 68.882) (85, 138.139) (86, 140.558) (87, 200.578) (88, 201.749) (89, 246.91) (90, 278.856) (91, 296.23) (92, 371.497) (93, 407.883) (94, 358.575) (95, 327.01) (96, 397.806) (97, 403.998) (98, 405.544) (99, 396.905) 
157480 (line 867) INFO  MolSim - RDF 81.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 14.1192) (39, 11.7367) (40, 66.986) (41, 171.644) (42, 317.185) (43, 377.426) (44, 355.37) (45, 480.187) (46, 509.361) (47, 477.706) (48, 381.471) (49, 412.125) (50, 487.263) (51, 480.361) (52, 437.558) (53, 403.988) (54, 389.299) (55, 462.027) (56, 440.901) (57, 489) (58, 459.429) (59, 397.562) (60, 400.252) (61, 368.667) (62, 339.551) (63, 301.692) (64, 254.679) (65, 334.161) (66, 303.482) (67, 245.177) (68, 215.769) (69, 216.645) (70, 187.383) (71, 193.949) (72, 166.736) (73, 135.595) (74, 161.675) (75, 106.018) (76, 94.3235) (77, 106.714) (78, 68.3514) (79, 54.2248) (80, 48.8489) (81, 50.8084) (82, 46.8936) (83, 69.7913) (84, 111.75) (85, 149.233) (86, 172.376) (87, 189.986) (88, 214.776) (89, 264.873) (90, 283.647) (91, 296.23) (92, 335.112) (93, 337.558) (94, 353.009) (95, 380.938) (96, 420.281) (97, 393.816) (98, 399.882) (99, 383.693) 
159282 (line 867) INFO  MolSim - RDF 82.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 9.3014) (38, 17.649) (39, 23.4735) (40, 90.9095) (41, 156.454) (42, 262.148) (43, 458.994) (44, 425.387) (45, 437.222) (46, 385.953) (47, 424.37) (48, 480.454) (49, 465.509) (50, 486.237) (51, 563.216) (52, 464.134) (53, 449.688) (54, 406.034) (55, 396.63) (56, 358.949) (57, 356.068) (58, 402.096) (59, 437.466) (60, 387.387) (61, 344.458) (62, 405.854) (63, 314.019) (64, 359.066) (65, 302.453) (66, 262.071) (67, 275.608) (68, 267.62) (69, 246.976) (70, 178.435) (71, 187.808) (72, 163.749) (73, 140.922) (74, 103.227) (75, 102.805) (76, 109.523) (77, 116.733) (78, 80.6631) (79, 49.6716) (80, 51.2711) (81, 42.9311) (82, 32.6717) (83, 57.409) (84, 101.857) (85, 128.119) (86, 180.418) (87, 177.684) (88, 257.197) (89, 260.3) (90, 279.175) (91, 300.604) (92, 347.953) (93, 364.192) (94, 397.245) (95, 369.177) (96, 358.194) (97, 381.707) (98, 400.96) (99, 400.869) 
161092 (line 867) INFO  MolSim - RDF 83.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 57.007) (40, 82.935) (41, 170.125) (42, 276.632) (43, 331.803) (44, 462.377) (45, 496.614) (46, 431.929) (47, 484.663) (48, 518.267) (49, 399.313) (50, 501.624) (51, 459.647) (52, 432.812) (53, 390.278) (54, 433.338) (55, 359.26) (56, 388.451) (57, 443.898) (58, 386.043) (59, 424.165) (60, 359.512) (61, 359.675) (62, 337.542) (63, 339.322) (64, 331.397) (65, 316.478) (66, 316.497) (67, 270.441) (68, 217.999) (69, 237.227) (70, 215.28) (71, 189.855) (72, 152.8) (73, 144.796) (74, 141.878) (75, 110.607) (76, 118.463) (77, 105.408) (78, 85.7576) (79, 61.6755) (80, 72.2641) (81, 43.7189) (82, 47.6623) (83, 42.4001) (84, 91.5985) (85, 127.045) (86, 169.928) (87, 202.97) (88, 241.498) (89, 235.805) (90, 286.522) (91, 290.917) (92, 332.36) (93, 379.453) (94, 385.234) (95, 368.603) (96, 364.094) (97, 363.819) (98, 393.68) (99, 436.543) 
162937 (line 867) INFO  MolSim - RDF 84.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 21.7968) (40, 97.2891) (41, 226.327) (42, 257.803) (43, 337.333) (44, 406.892) (45, 423.322) (46, 500.892) (47, 444.081) (48, 511.594) (49, 445.223) (50, 424.688) (51, 392.574) (52, 555.253) (53, 397.59) (54, 387.538) (55, 429.754) (56, 417.954) (57, 405.917) (58, 366.168) (59, 368.003) (60, 478.874) (61, 381.117) (62, 341.56) (63, 362.03) (64, 280.462) (65, 234.767) (66, 275.677) (67, 237.138) (68, 261.487) (69, 202.022) (70, 248.967) (71, 161.197) (72, 189.631) (73, 159.808) (74, 129.622) (75, 149.618) (76, 138.58) (77, 87.5494) (78, 46.2752) (79, 70.782) (80, 44.8118) (81, 41.3557) (82, 55.3498) (83, 73.9188) (84, 79.5075) (85, 147.802) (86, 163.635) (87, 173.242) (88, 253.857) (89, 226.007) (90, 304.409) (91, 276.856) (92, 336.029) (93, 357.009) (94, 369.708) (95, 382.372) (96, 401.739) (97, 362.993) (98, 362.132) (99, 409.061) 
165679 (line 867) INFO  MolSim - RDF 85.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 16.7668) (40, 82.935) (41, 130.631) (42, 212.905) (43, 315.213) (44, 373.865) (45, 497.878) (46, 390.793) (47, 434.805) (48, 536.062) (49, 559.465) (50, 418.533) (51, 481.347) (52, 450.846) (53, 499.044) (54, 465.926) (55, 411.918) (56, 449.096) (57, 456.558) (58, 392.923) (59, 337.706) (60, 385.243) (61, 290.507) (62, 332.854) (63, 360.732) (64, 309.388) (65, 301.843) (66, 275.086) (67, 225.08) (68, 201.273) (69, 208.521) (70, 204.753) (71, 221.582) (72, 161.758) (73, 148.67) (74, 151.305) (75, 111.066) (76, 104.158) (77, 94.5185) (78, 83.2104) (79, 83.6138) (80, 60.1528) (81, 46.0821) (82, 53.0435) (83, 60.4108) (84, 92.6976) (85, 127.403) (86, 169.928) (87, 215.955) (88, 234.15) (89, 243.317) (90, 289.716) (91, 333.727) (92, 325.939) (93, 369.578) (94, 379.082) (95, 374.914) (96, 354.261) (97, 394.366) (98, 391.792) (99, 361.76) 
169194 (line 867) INFO  MolSim - RDF 86.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 46.9469) (40, 108.453) (41, 168.606) (42, 266.493) (43, 275.12) (44, 425.387) (45, 323.494) (46, 434.349) (47, 439.443) (48, 524.94) (49, 498.607) (50, 554.967) (51, 487.265) (52, 472.677) (53, 378.396) (54, 509.084) (55, 329.534) (56, 333.544) (57, 437.568) (58, 386.807) (59, 334.75) (60, 420.98) (61, 367.975) (62, 404.515) (63, 336.078) (64, 321.965) (65, 339.649) (66, 312.947) (67, 253.789) (68, 207.963) (69, 231.811) (70, 180.014) (71, 200.601) (72, 175.695) (73, 146.733) (74, 124.909) (75, 146.405) (76, 81.8067) (77, 110.635) (78, 93.824) (79, 81.9581) (80, 57.3268) (81, 64.1998) (82, 64.5747) (83, 40.8992) (84, 80.2402) (85, 132.055) (86, 150.698) (87, 198.87) (88, 233.148) (89, 243.644) (90, 255.538) (91, 302.167) (92, 335.112) (93, 352.82) (94, 332.795) (95, 360.284) (96, 411.853) (97, 376.203) (98, 371.839) (99, 369.159) 
171173 (line 867) INFO  MolSim - RDF 87.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 35.2102) (40, 97.2891) (41, 173.163) (42, 201.318) (43, 337.333) (44, 400.287) (45, 418.268) (46, 477.904) (47, 389.585) (48, 449.313) (49, 478.321) (50, 510.857) (51, 463.592) (52, 437.558) (53, 442.376) (54, 445.669) (55, 389.836) (56, 399.925) (57, 457.349) (58, 369.99) (59, 418.253) (60, 395.249) (61, 364.517) (62, 361.652) (63, 340.62) (64, 315.048) (65, 333.552) (66, 295.2) (67, 260.68) (68, 258.142) (69, 208.521) (70, 204.753) (71, 189.855) (72, 178.183) (73, 130.268) (74, 139.992) (75, 122.54) (76, 105.946) (77, 71.4334) (78, 78.5404) (79, 71.6098) (80, 71.8603) (81, 55.1409) (82, 33.4405) (83, 70.917) (84, 92.3312) (85, 121.677) (86, 153.495) (87, 212.88) (88, 193.065) (89, 253.442) (90, 269.912) (91, 319.041) (92, 352.846) (93, 337.857) (94, 408.377) (95, 406.754) (96, 359.318) (97, 386.11) (98, 388.557) (99, 369.159) 
173110 (line 867) INFO  MolSim - RDF 88.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 17.649) (39, 13.4134) (40, 82.935) (41, 141.264) (42, 334.565) (43, 301.388) (44, 447.845) (45, 437.222) (46, 500.892) (47, 481.184) (48, 462.659) (49, 443.088) (50, 422.636) (51, 445.838) (52, 460.338) (53, 465.226) (54, 439.503) (55, 427.206) (56, 403.203) (57, 310.966) (58, 344.763) (59, 393.128) (60, 403.826) (61, 392.184) (62, 435.322) (63, 342.566) (64, 294.925) (65, 360.382) (66, 318.271) (67, 256.086) (68, 215.211) (69, 280.556) (70, 192.121) (71, 192.413) (72, 149.813) (73, 150.607) (74, 111.24) (75, 112.902) (76, 91.1943) (77, 89.2917) (78, 95.5221) (79, 68.7123) (80, 55.712) (81, 36.6293) (82, 61.1154) (83, 81.4232) (84, 92.6976) (85, 100.562) (86, 145.803) (87, 168.8) (88, 229.139) (89, 286.755) (90, 305.048) (91, 313.103) (92, 334.194) (93, 365.688) (94, 344.806) (95, 384.38) (96, 402.582) (97, 386.11) (98, 405.275) (99, 409.589) 
175237 (line 867) INFO  MolSim - RDF 89.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 3.52981) (39, 15.0901) (40, 68.5809) (41, 133.669) (42, 236.078) (43, 362.218) (44, 450.487) (45, 371.513) (46, 436.768) (47, 461.473) (48, 496.024) (49, 446.291) (50, 459.566) (51, 441.892) (52, 423.321) (53, 454.258) (54, 500.276) (55, 398.329) (56, 477.779) (57, 481.087) (58, 362.345) (59, 404.213) (60, 358.083) (61, 394.259) (62, 336.872) (63, 305.584) (64, 308.13) (65, 302.453) (66, 289.875) (67, 244.028) (68, 246.991) (69, 226.936) (70, 157.907) (71, 206.23) (72, 154.79) (73, 182.085) (74, 135.75) (75, 140.439) (76, 143.05) (77, 82.7582) (78, 57.7378) (79, 69.5402) (80, 48.0415) (81, 49.6268) (82, 46.5092) (83, 93.0551) (84, 104.056) (85, 125.256) (86, 145.453) (87, 187.935) (88, 226.801) (89, 251.809) (90, 282.05) (91, 310.604) (92, 324.716) (93, 342.645) (94, 341.877) (95, 387.535) (96, 393.592) (97, 369.323) (98, 395.837) (99, 385.542) 
179212 (line 867) INFO  MolSim - RDF 90.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 50.3003) (40, 68.5809) (41, 189.871) (42, 240.423) (43, 349.776) (44, 313.095) (45, 409.422) (46, 422.25) (47, 522.926) (48, 483.79) (49, 530.637) (50, 477.005) (51, 406.383) (52, 507.795) (53, 456.086) (54, 415.722) (55, 373.699) (56, 412.217) (57, 433.611) (58, 386.807) (59, 465.546) (60, 363.086) (61, 363.825) (62, 340.221) (63, 305.584) (64, 301.842) (65, 287.208) (66, 305.848) (67, 319.821) (68, 289.922) (69, 213.396) (70, 206.332) (71, 174.503) (72, 192.119) (73, 178.21) (74, 132.451) (75, 135.391) (76, 91.6413) (77, 106.714) (78, 85.3331) (79, 81.9581) (80, 72.6678) (81, 53.9593) (82, 50.7373) (83, 48.0284) (84, 84.2706) (85, 125.256) (86, 130.418) (87, 173.242) (88, 260.871) (89, 243.97) (90, 266.718) (91, 288.418) (92, 336.946) (93, 352.521) (94, 344.514) (95, 395.854) (96, 378.983) (97, 385.56) (98, 406.353) (99, 399.548) 
181052 (line 867) INFO  MolSim - RDF 91.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 25.1501) (40, 108.453) (41, 119.999) (42, 218.698) (43, 359.453) (44, 442.561) (45, 409.422) (46, 456.127) (47, 482.344) (48, 407.051) (49, 468.712) (50, 443.153) (51, 474.443) (52, 425.219) (53, 523.722) (54, 458.88) (55, 429.754) (56, 389.271) (57, 405.126) (58, 445.669) (59, 378.349) (60, 388.817) (61, 344.458) (62, 357.634) (63, 351.649) (64, 315.048) (65, 345.137) (66, 321.821) (67, 253.789) (68, 237.513) (69, 207.438) (70, 200.542) (71, 166.315) (72, 186.644) (73, 170.946) (74, 151.305) (75, 162.469) (76, 106.84) (77, 74.0468) (78, 88.7294) (79, 64.573) (80, 74.2826) (81, 55.1409) (82, 48.8154) (83, 71.2922) (84, 86.8353) (85, 123.466) (86, 144.404) (87, 182.468) (88, 205.758) (89, 268.792) (90, 300.896) (91, 275.606) (92, 312.18) (93, 352.521) (94, 333.088) (95, 371.472) (96, 401.177) (97, 396.568) (98, 398.534) (99, 392.941) 
183025 (line 867) INFO  MolSim - RDF 92.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 1.7649) (39, 25.1501) (40, 113.238) (41, 133.669) (42, 205.663) (43, 311.065) (44, 311.774) (45, 406.895) (46, 399.262) (47, 537.999) (48, 472.669) (49, 414.26) (50, 488.289) (51, 456.688) (52, 488.812) (53, 428.666) (54, 493.23) (55, 413.617) (56, 462.208) (57, 416.995) (58, 421.207) (59, 421.948) (60, 409.544) (61, 476.569) (62, 377.726) (63, 317.912) (64, 328.882) (65, 287.818) (66, 268.578) (67, 266.421) (68, 224.132) (69, 196.606) (70, 165.276) (71, 172.456) (72, 183.16) (73, 159.808) (74, 138.578) (75, 100.969) (76, 101.476) (77, 101.052) (78, 95.9467) (79, 73.6795) (80, 62.1713) (81, 69.7139) (82, 59.1935) (83, 87.4268) (84, 85.7362) (85, 130.982) (86, 172.376) (87, 177.343) (88, 210.1) (89, 281.203) (90, 285.563) (91, 319.041) (92, 321.658) (93, 334.865) (94, 344.806) (95, 348.524) (96, 378.702) (97, 408.402) (98, 375.883) (99, 363.081) 
187349 (line 867) INFO  MolSim - RDF 93.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 10.0601) (40, 106.859) (41, 218.732) (42, 186.835) (43, 287.563) (44, 396.323) (45, 432.168) (46, 418.62) (47, 349.004) (48, 441.528) (49, 554.126) (50, 426.74) (51, 461.62) (52, 518.236) (53, 377.482) (54, 501.157) (55, 453.534) (56, 466.306) (57, 390.883) (58, 480.069) (59, 425.642) (60, 337.356) (61, 412.243) (62, 383.753) (63, 303.638) (64, 298.069) (65, 300.623) (66, 240.182) (67, 280.202) (68, 270.966) (69, 216.645) (70, 197.384) (71, 164.78) (72, 158.772) (73, 141.89) (74, 168.274) (75, 107.395) (76, 92.9824) (77, 82.7582) (78, 100.617) (79, 85.2695) (80, 72.6678) (81, 56.7164) (82, 71.8778) (83, 81.7984) (84, 106.254) (85, 112.372) (86, 144.054) (87, 167.775) (88, 236.822) (89, 233.846) (90, 256.177) (91, 304.979) (92, 299.644) (93, 365.089) (94, 379.668) (95, 384.667) (96, 348.923) (97, 398.219) (98, 417.678) (99, 423.595) 
189202 (line 867) INFO  MolSim - RDF 94.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 3.72056) (38, 5.29471) (39, 41.9169) (40, 68.5809) (41, 156.454) (42, 238.975) (43, 312.448) (44, 356.691) (45, 434.695) (46, 469.435) (47, 537.999) (48, 453.762) (49, 408.922) (50, 478.031) (51, 435.974) (52, 474.575) (53, 414.042) (54, 406.034) (55, 407.671) (56, 395.008) (57, 426.49) (58, 417.385) (59, 416.775) (60, 341.644) (61, 367.283) (62, 358.304) (63, 401.607) (64, 340.201) (65, 285.988) (66, 276.269) (67, 290.537) (68, 212.981) (69, 228.019) (70, 224.755) (71, 169.897) (72, 143.343) (73, 169.494) (74, 142.349) (75, 122.081) (76, 96.1117) (77, 92.7762) (78, 92.5503) (79, 55.8805) (80, 62.9787) (81, 59.4734) (82, 61.1154) (83, 78.7967) (84, 88.3009) (85, 130.982) (86, 166.782) (87, 204.679) (88, 225.465) (89, 257.361) (90, 255.857) (91, 306.229) (92, 305.759) (93, 343.842) (94, 315.511) (95, 399.87) (96, 328.977) (97, 395.467) (98, 377.771) (99, 400.605) 
191056 (line 867) INFO  MolSim - RDF 95.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 14.1192) (39, 16.7668) (40, 87.7197) (41, 139.745) (42, 236.078) (43, 236.41) (44, 348.764) (45, 362.667) (46, 388.373) (47, 467.271) (48, 483.79) (49, 446.291) (50, 422.636) (51, 508.965) (52, 486.914) (53, 387.536) (54, 464.165) (55, 530.822) (56, 428.608) (57, 404.335) (58, 428.852) (59, 362.831) (60, 430.986) (61, 396.334) (62, 382.414) (63, 371.762) (64, 299.327) (65, 289.037) (66, 296.383) (67, 257.234) (68, 235.283) (69, 182.524) (70, 176.856) (71, 178.085) (72, 198.59) (73, 159.808) (74, 115.953) (75, 124.376) (76, 104.158) (77, 117.168) (78, 93.824) (79, 67.0566) (80, 75.4937) (81, 47.2636) (82, 63.4216) (83, 44.2762) (84, 93.064) (85, 132.771) (86, 163.285) (87, 205.362) (88, 223.795) (89, 287.408) (90, 264.162) (91, 275.606) (92, 297.198) (93, 346.835) (94, 365.313) (95, 377.496) (96, 383.197) (97, 368.497) (98, 367.525) (99, 371.537) 
193114 (line 867) INFO  MolSim - RDF 96.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 23.4735) (40, 106.859) (41, 168.606) (42, 237.527) (43, 279.267) (44, 371.223) (45, 433.432) (46, 424.67) (47, 435.965) (48, 492.687) (49, 477.253) (50, 451.359) (51, 461.62) (52, 455.592) (53, 501.786) (54, 462.403) (55, 407.671) (56, 386.812) (57, 432.029) (58, 426.558) (59, 422.687) (60, 358.798) (61, 375.584) (62, 312.762) (63, 365.274) (64, 252.164) (65, 309.16) (66, 289.875) (67, 292.26) (68, 225.247) (69, 208.521) (70, 202.648) (71, 179.108) (72, 152.8) (73, 160.777) (74, 142.82) (75, 144.57) (76, 108.181) (77, 73.6112) (78, 104.862) (79, 65.8148) (80, 75.8974) (81, 78.7727) (82, 64.9591) (83, 91.9294) (84, 81.3394) (85, 124.54) (86, 129.719) (87, 187.252) (88, 245.84) (89, 255.075) (90, 286.202) (91, 298.104) (92, 301.172) (93, 341.748) (94, 354.474) (95, 372.906) (96, 373.926) (97, 398.219) (98, 368.064) (99, 409.589) 
